SourceFile,RangeStartDate,RangeEndDate,AwardDate,AwardNoticeDate,TenderCaseNo,TenderName,TenderOrgName,TenderOrgAddr,ContactPerson,TenderTel,ProcurementType,ProcurementAttr,TenderAwardWay,TenderAwardPrice,BidderSuppName,BidderSuppAddr,NotObtainSuppName
award_20251002.xml,2025/10/16,2025/10/31,2025/10/31,2025/11/13,IA114-046,114年度農田水利署防災小組會議室及周邊網路環境建置採購案,農業部農田水利署,231新北市新店區北新路一段45巷5號6樓,劉小姐,(02)81958115分機3148,公開招標,財物類,最有利標,6000000,惠國科技股份有限公司,406臺中市北屯區長貴街31號1樓,
award_20251002.xml,2025/10/16,2025/10/31,2025/10/22,2025/10/27,NPM114079,114年北部院區無線網路建置採購案,國立故宮博物院,111臺北市士林區力行街11號,數位資訊室林先生/秘書室林先生,(02)28812021分機2278/2589,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,5348822,擎昊科技股份有限公司 (KINMAX TECHNOLOGY INC.),302新竹縣竹北市北崙里縣政九路147號5樓,展昇資訊股份有限公司
award_20251101.xml,2025/11/01,2025/11/15,2025/11/11,2025/11/12,114LM0087I,PP客車用串列及網路控制交換機總成(SES)400ST,國營臺灣鐵路股份有限公司,100臺北市中正區北平西路3號,陳柏屹,(02)23815226分機3703,公開招標,財物類,最低標,63514500,神通資訊科技股份有限公司 (MiTAC Information Technology Corp.),114臺北市內湖區堤頂大道二段187號10樓,"台灣松下銷售股份有限公司 (Panasonic Sales Taiwan Co.,Ltd.)"
award_20251101.xml,2025/11/01,2025/11/15,2025/11/05,2025/11/07,LD-025015,115-117年度民用航空局及所屬機關資安監控委外服務,交通部民用航空局,105臺北市松山區敦化北路340號,劉芸,(02)23496174分機,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,19800000,安碁資訊股份有限公司 (Acer Cyber Security Incorporated),115臺北市南港區南港路3段9號13樓,
award_20251201.xml,2025/12/01,2025/12/15,2025/12/03,2025/12/18,1141022P0051,114年臺北市各級學校校內核心網路交換器汰換採購案,臺北市政府工務局,110臺北市信義區市府路1號南區3樓,李宛純,(02)27208889分機1135,公開招標,財物類,最有利標,26320000,群曜數位科技股份有限公司 (ChyunYao Digitalization Technology INC.),104臺北市中山區民權東路3段65號1樓,凌群電腦股份有限公司 (SYSCOM  COMPUTER  ENGINEERING  COMPANY)
award_20251201.xml,2025/12/01,2025/12/15,2025/12/15,2025/12/18,114175C,114年度軟體定義網路設備採購案,交通部中央氣象署,100臺北市中正區公園路64號,鍾子健,(02)23491293分機,限制性招標(未經公開評選或公開徵求),財物類,最低標,9520000,新加坡商網達先進科技有限公司台灣分公司,105臺北市松山區民生東路三段109號14樓,
award_20251201.xml,2025/12/01,2025/12/15,2025/12/01,2025/12/02,TH140380,全院有線網路系統維護案1式,國立臺灣大學醫學院附設醫院,100臺北市中正區中山南路7號,呂宗穎,(02)23562849分機,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,59496188,中孚科技股份有限公司 (Sanfran Technologies lnc),114臺北市內湖區行忠路57號6樓,
award_20251201.xml,2025/12/01,2025/12/15,2025/12/04,2025/12/05,L0214P2083R,115年網路系統軟、硬體設備維護案,國營臺灣鐵路股份有限公司,100臺北市中正區北平西路3號5樓,數位發展處邱小姐/供應處張小姐,(02)23815226分機2694/4912,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,44807351,凌群電腦股份有限公司 (SYSCOM  COMPUTER  ENGINEERING  COMPANY),108臺北市萬華區峨眉街115號6樓,
award_20251202.xml,2025/12/16,2025/12/31,2025/12/22,2025/12/29,1578,臺北市教育網路中心入侵防禦偵測(IPS)汰換建置案,臺北市政府教育局,110臺北市信義區市府路1號8樓西北區教育局秘書室,康睿宸,(02)27208889分機1234,公開招標,財物類,最有利標,18400000,華電聯網股份有限公司,221新北市汐止區新台五路一段108號11樓,群曜數位科技股份有限公司 (ChyunYao Digitalization Technology INC.)
award_20251202.xml,2025/12/16,2025/12/31,2025/12/17,2025/12/18,UT-11406,115年資安設備維護及技術服務委託案,內政部警政署,100臺北市中正區忠孝東路1段7號,陳郁婷,(02)23219011分機6315,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,29554700,精誠科技整合股份有限公司 (Systex Solutions Corporation),114臺北市內湖區瑞光路318號6樓,
award_20251202.xml,2025/12/16,2025/12/31,2025/12/26,2026/01/08,11521512,115至117年資料中心基礎設施暨資安維運案,經濟部產業園區管理局,811高雄市楠梓區加昌路600號,陳鼎翔/徐鵬閔,(07)3611212分機137,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,330786000,知能系統整合股份有限公司,114臺北市內湖區行愛路77巷56號2樓,
award_20251202.xml,2025/12/16,2025/12/31,2025/12/30,2026/01/14,3230,高雄市政府社會局114年委託辦理「高雄市公共托育機構監視影像影音儲存網際網路案」,高雄市政府社會局,802高雄市苓雅區四維三路2號10樓(兒少科),王崧任,(07)3373073分機,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,23750000,華電聯網股份有限公司,408臺中市南屯區黎明路二段658號文康大樓3樓,中華電信股份有限公司企業客戶分公司
award_20251202.xml,2025/12/16,2025/12/31,2025/12/31,2026/01/05,11414002020,經濟部「115年資安整合聯防機制服務案」,經濟部,100臺北市中正區福州街15號,曾韋傑,(02)23212200分機1041,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,8085000,安碁資訊股份有限公司 (Acer Cyber Security Incorporated),115臺北市南港區南港路3段9號13樓,
award_20251202.xml,2025/12/16,2025/12/31,2025/12/31,2026/01/15,UT-11407,115年電腦、網路及周邊等設備維護服務案,內政部警政署,100臺北市中正區忠孝東路1段7號,陳郁婷,(02)23219011分機6315,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,53100000,精誠科技整合股份有限公司 (Systex Solutions Corporation),114臺北市內湖區瑞光路318號6樓,
