SourceFile,RangeStartDate,RangeEndDate,AwardDate,AwardNoticeDate,TenderCaseNo,TenderName,TenderOrgName,TenderOrgAddr,ContactPerson,TenderTel,ProcurementType,ProcurementAttr,TenderAwardWay,TenderAwardPrice,BidderSuppName,BidderSuppAddr,NotObtainSuppName
award_20240502.xml,2024/05/16,2024/05/31,2024/05/22,2024/05/29,1130403P0021,臺北市教育網路中心核心網路交換器及各級學校廣域網路交換器採購建置案,臺北市政府工務局,110臺北市信義區市府路1號南區3樓,洪振雄,(02)27208889分機1128,公開招標,財物類,最有利標,33987000,凌群電腦股份有限公司,108臺北市萬華區峨眉街115號6樓,
award_20240502.xml,2024/05/16,2024/05/31,2024/05/24,2024/05/28,1130322P0019,113年汰換網路暨資安設備租賃案,臺北市政府工務局,110臺北市信義區市府路1號南區3樓,楊立群,(02)27208889分機1144,公開招標,財物類,最低標,47950000,東豐科技股份有限公司,114臺北市內湖區新湖三路15號6樓,
award_20240502.xml,2024/05/16,2024/05/31,2024/05/17,2024/06/13,11314000880,經濟部「113年強化資料中心網路基礎建設韌性案」,經濟部,100臺北市中正區福州街15號,施佳伶,(02)23212200分機8702,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,9011936,台灣艾維登股份有限公司,105臺北市松山區民生東路3段100號5樓,
award_20240502.xml,2024/05/16,2024/05/31,2024/05/31,2024/06/13,its113-001,｢113-115年北美與歐亞國際網路專線暨本院網路設施維護服務｣採購案,中央研究院,115臺北市南港區研究院路二段128號,張康菁,(02)27898874分機,公開招標,勞務類,最有利標,93650000,台灣固網股份有限公司,106臺北市大安區敦化南路1段111號4樓,
award_20240601.xml,2024/06/01,2024/06/15,2024/06/13,2024/06/19,UD1130508-1,大學申請入學提升書審上傳系統效能磁碟陣列及網路設備採購案,國立中正大學,621嘉義縣民雄鄉大學路一段168號,蕭文科,(05)2720411分機14108,公開招標,財物類,最低標,44650000,敦陽科技股份有限公司,30003新竹市北區東大路2段83號12樓之1,
award_20240601.xml,2024/06/01,2024/06/15,2024/06/14,2024/06/17,113-4-1070,網路郵局系統應用軟體增修暨維護,中華郵政股份有限公司,106臺北市大安區金山南路2段55號,陳韋翰,(02)23921310分機2310,限制性招標(未經公開評選或公開徵求),勞務類,最低標,12343000,康和資訊系統股份有限公司,114臺北市內湖區瑞光路318號5樓,
award_20240602.xml,2024/06/16,2024/06/30,2024/06/28,2024/07/01,1130509,113年度臺灣大學校園網路電信系統擴充建置,國立臺灣大學,106臺北市大安區羅斯福路4段1號（總務處採購組）,李宜臻,(02)33662191分機215,限制性招標(未經公開評選或公開徵求),財物類,最低標,28080000,中華電信股份有限公司企業客戶分公司,106臺北市大安區信義路4段88號16樓,
award_20240702.xml,2024/07/16,2024/07/31,2024/07/19,2024/07/23,114-4-1001,114年租賃支局網路設備,中華郵政股份有限公司,106臺北市大安區金山南路2段55號,吳婉妤,(02)23921310分機2385,限制性招標(未經公開評選或公開徵求),財物類,最低標,224300000,駿永資訊科技股份有限公司,100臺北市中正區北平東路30號5樓,凌群電腦股份有限公司
award_20240702.xml,2024/07/16,2024/07/31,2024/07/30,2024/08/09,NSC11305038P,113年至115年網路設備汰換暨iTaiwan無線網路服務提供財物採購案,核能安全委員會,234新北市永和區成功路一段80號2樓,黃俞樺,(02)22322344分機,公開招標,財物類,最有利標,21730000,敦陽科技股份有限公司,30003新竹市北區東大路2段83號12樓之1,永磐資訊股份有限公司
award_20240702.xml,2024/07/16,2024/07/31,2024/07/29,2024/07/31,113-4-1087,網際網路自動櫃員機系統應用軟體增修暨維護服務,中華郵政股份有限公司,106臺北市大安區金山南路2段55號,翁舒芸,(02)23921310分機2314,限制性招標(未經公開評選或公開徵求),勞務類,最低標,12839400,網際威信股份有限公司,114臺北市內湖區港墘路200號7樓,
award_20240702.xml,2024/07/16,2024/07/31,2024/07/30,2024/08/08,113114AZ,機房與辦公區域網路佈線更新採購案,交通部中央氣象署,100臺北市中正區公園路64號,劉萬祿,(02)23491294分機,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,5500000,藍新資訊股份有限公司,114臺北市內湖區行忠路42號2樓,新加坡商網達先進科技有限公司台灣分公司
award_20240801.xml,2024/08/01,2024/08/15,2024/08/09,2024/08/19,1130621P0034,113年臺北市教育網路中心資訊設備採購案,臺北市政府工務局,110臺北市信義區市府路1號南區3樓,洪振雄,(02)27208889分機1128,公開招標,財物類,最有利標,29999970,力麗科技股份有限公司,104臺北市中山區松江路162號11樓,
award_20240801.xml,2024/08/01,2024/08/15,2024/08/08,2024/08/12,113AA091,113-114年度網路資訊安全防護監控服務專案工作計畫,環境部,100臺北市中正區中華路一段83號,黃柏禎;陳怡燁,(02)23117722分機2346;2496,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,19490010,安碁資訊股份有限公司,110臺北市信義區忠孝東路4段563號8樓,
award_20240901.xml,2024/09/01,2024/09/15,2024/09/10,2024/09/16,1131000994,2024年核心網路升級案(第2次公開招標),國家表演藝術中心國家兩廳院,100臺北市中正區中山南路21-1號,林佳怡,(02)33939914分機,公開招標,財物類,最低標,19800000,敦陽科技股份有限公司,30003新竹市北區東大路2段83號12樓之1,
award_20240901.xml,2024/09/01,2024/09/15,2024/09/03,2024/09/09,113062711,行政院主計總處「114年及115年普查網路填報系統資訊服務案」勞務採購案,行政院主計總處,100臺北市中正區忠孝東路一段一號,葉美玲,(02)33567536分機,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,5445000,三商電腦股份有限公司,110臺北市信義區信義路五段150巷2號4樓之3,
award_20240902.xml,2024/09/16,2024/09/30,2024/09/23,2024/09/26,1130905,國有公用財產管理系統網路版營運服務案,財政部國有財產署,100臺北市中正區愛國西路2號,蘇素青,(02)27718121分機2423,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,17050000,關貿網路股份有限公司,115臺北市南港區三重路19之13號6樓,
award_20241001.xml,2024/10/01,2024/10/15,2024/10/15,2024/10/22,113160C,113年氣象觀測網路設備採購案,交通部中央氣象署,100臺北市中正區公園路64號,鍾子健,(02)23491293分機,公開招標,財物類,最低標,11100000,新加坡商網達先進科技有限公司台灣分公司,105臺北市松山區民生東路3段109號13樓,
award_20241001.xml,2024/10/01,2024/10/15,2024/10/15,2024/10/21,0241300017,公司級整體網路設備更新及擴充-骨幹核心網路升級建置,台灣電力股份有限公司,100臺北市中正區羅斯福路3段242號,蔡正德,(02)23666994分機,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,217945367,淮南寰宇股份有限公司,241新北市三重區重新路4段97號20樓,峰儀科技股份有限公司
award_20241001.xml,2024/10/01,2024/10/15,2024/10/15,2024/10/16,1141A1C22,114年台61線交控網路通訊品質強化工作,交通部公路局北區養護工程分局,238新北市樹林區中正路212號,呂龍天,(02)86875347分機,公開招標,勞務類,最低標,10198900,傳典工程股份有限公司,302新竹縣竹北市成功十二街20號5樓,台灣智慧光網股份有限公司
award_20241002.xml,2024/10/16,2024/10/31,2024/10/18,2024/10/31,its113-061,「網路設備暨防禦設施更新」採購案,中央研究院,115臺北市南港區研究院路二段128號,張康菁,(02)27898874分機,公開招標,財物類,最有利標,20820000,台灣固網股份有限公司,106臺北市大安區基隆路2段172-1號15樓,
award_20241002.xml,2024/10/16,2024/10/31,2024/10/18,2024/10/25,11366NT,114年資安設備及雲端郵件系統授權更新維護案,農業部農糧署,540南投縣南投市光華路8號,劉宣君,(049)2332380分機1041,公開招標,財物類,最低標,9300000,逸盈科技股份有限公司,105臺北市松山區八德路4段760號7樓,
award_20241101.xml,2024/11/01,2024/11/15,2024/11/07,2024/11/08,11333014,數位監視系統網路設備更新及寬頻改善,臺北榮民總醫院,112臺北市北投區石牌路2段201號,吳宜航,(02)28712121分機89222,公開招標,財物類,最有利標,22880000,中華電信股份有限公司企業客戶分公司,106臺北市大安區信義路4段88號16樓,新亞科技有限公司
award_20241101.xml,2024/11/01,2024/11/15,2024/11/08,2024/11/11,113-2-00084,114-116年無線網路系統維護案,桃園國際機場股份有限公司,337桃園市大園區航站南路9號,吳小姐,(03)3063699分機,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,29317965,遠傳電信股份有限公司系統整合分公司,114臺北市內湖區瑞光路468號5樓,
award_20241101.xml,2024/11/01,2024/11/15,2024/11/13,2024/11/14,1140802,114~116年度網路防火牆功能強化資訊服務計畫,經濟部產業發展署,106臺北市大安區信義路三段４１–３號,宋欣憶(事務科),(02)27541255分機2282,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,6603000,豪勉科技股份有限公司 (Hauman Technologies Corp.),103臺北市大同區承德路1段70號3樓,
award_20241102.xml,2024/11/16,2024/11/30,2024/11/21,2024/12/03,1548,113年臺北市教育網路中心儲存設備採購案,臺北市政府教育局,110臺北市信義區市府路1號8樓,康睿宸,(02)27208889分機1234,公開招標,財物類,最低標,20418888,力麗科技股份有限公司,104臺北市中山區松江路162號11樓,新碩資訊股份有限公司
award_20241102.xml,2024/11/16,2024/11/30,2024/11/20,2024/11/21,112-4-1109-1,網路暨行動投保服務應用軟體增修暨維護契約變更(追加費用),中華郵政股份有限公司,106臺北市大安區金山南路2段55號,翁舒芸,(02)23921310分機2314,限制性招標(未經公開評選或公開徵求),勞務類,最低標,8085000,精誠資訊股份有限公司 (Systex  Corporation),114臺北市內湖區瑞光路318號,
award_20241201.xml,2024/12/01,2024/12/15,2024/12/04,2024/12/05,113A-094,113年度國土管理署及下水道工程分署網路交換器汰換及無線網路建置採購案,內政部國土管理署,105臺北市松山區八德路二段342號,葉乃綺87712407/楊琬容87712527,(02)87712407分機,公開招標,財物類,最低標,7050000,技成科技股份有限公司,221新北市汐止區新台五路1段79號15樓之12,
award_20241201.xml,2024/12/01,2024/12/15,2024/12/09,2024/12/17,113241C,中央氣象署暨所屬氣象站 GSN VPN 網路線路租賃案,交通部中央氣象署,100臺北市中正區公園路64號,劉子禎,(02)23491293分機,限制性招標(未經公開評選或公開徵求),財物類,最低標,26832040,中華電信股份有限公司企業客戶分公司,106臺北市大安區信義路4段88號16樓,
award_20241201.xml,2024/12/01,2024/12/15,2024/12/03,2024/12/06,113-2-00081,114-116年骨幹及辦公網路維護案,桃園國際機場股份有限公司,337桃園市大園區航站南路9號,吳小姐,(03)3063699分機,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,38997164,華電聯網股份有限公司,221新北市汐止區新台五路1段108號11樓,
award_20241202.xml,2024/12/16,2024/12/31,2024/12/24,2025/01/02,1131105A,113年「國家文化記憶庫及數位博物館應用計畫之本部共構機房及端點網路設備汰換採購案」,文化部,242新北市新莊區中平路439號南棟13樓,張志誠,(02)85126674分機,公開招標,財物類,最低標,11900000,展昇資訊股份有限公司,408臺中市南屯區公益路二段61號4樓之1,凌群電腦股份有限公司 (SYSCOM  COMPUTER  ENGINEERING  COMPANY)
award_20241202.xml,2024/12/16,2024/12/31,2024/12/16,2024/12/18,GF3-113122,中央氣象署既有海纜觀測系統架構調整案,臺灣銀行股份有限公司,100臺北市中正區武昌街一段45號,開標二科 余先生,(02)23493456分機7674,限制性招標(未經公開評選或公開徵求),勞務類,最低標,389880000,台灣恩益禧股份有限公司 (NEC TAIWAN LTD.),115臺北市南港區園區街3之2號8樓,
award_20241202.xml,2024/12/16,2024/12/31,2024/12/20,2024/12/25,1130916S0106,錄影監視系統傳輸網路備援服務採購案,臺北市政府工務局,110臺北市信義區市府路1號南區3樓,沈春芩,(02)27208889分機1113,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,458389600,中華電信股份有限公司企業客戶分公司,106臺北市大安區信義路4段88號16樓,中嘉數位股份有限公司
award_20241202.xml,2024/12/16,2024/12/31,2024/12/26,2025/01/06,UT-11402,114年資安設備維護及技術服務委託案,內政部警政署,100臺北市中正區忠孝東路1段7號,陳郁婷,(02)23219011分機6315,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,27966000,精誠科技整合股份有限公司 (Systex Solutions Corporation),114臺北市內湖區瑞光路318號6樓,
award_20241202.xml,2024/12/16,2024/12/31,2024/12/30,2025/01/03,UT-11401,114年度電腦、網路及周邊等設備維護服務案,內政部警政署,100臺北市中正區忠孝東路1段7號,陳郁婷,(02)23219011分機6315,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,50192180,精誠科技整合股份有限公司 (Systex Solutions Corporation),114臺北市內湖區瑞光路318號6樓,
award_20241202.xml,2024/12/16,2024/12/31,2024/12/30,2025/01/02,5803L1131111,台糖公司VPN、網際網路服務,台灣糖業股份有限公司,701臺南市東區生產路68號,陳正仁,(06)3378830分機,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,16067556,中華電信股份有限公司企業客戶分公司,106臺北市大安區信義路4段88號16樓,
award_20241202.xml,2024/12/16,2024/12/31,2024/12/31,2025/01/21,11314002330,經濟部「114年資安整合聯防機制服務案」,經濟部,100臺北市中正區福州街15號,林秉豐,(02)23212200分機8687,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,12200000,安碁資訊股份有限公司 (Acer Cyber Security Incorporated),115臺北市南港區南港路3段9號13樓,
award_20241202.xml,2024/12/16,2024/12/31,2024/12/31,2025/01/03,114-6-13,國際郵件追蹤查詢系統網路使用,中華郵政股份有限公司,106臺北市大安區金山南路2段55號,王雪芬,(02)23921310分機2320,限制性招標(未經公開評選或公開徵求),勞務類,最低標,130000000,天河電訊股份有限公司 (eSkylink Inc.),103臺北市大同區鄭州路139號3樓,
award_20241202.xml,2024/12/16,2024/12/31,2024/12/31,2025/01/06,113CA054,113-114年資訊設備維運服務、資安管理制度導入暨潮州大樓通訊機房整體規劃建置整合工作計畫,環境部資源循環署,100臺北市中正區中華路一段83號8樓,吳佩珊;灍盈臻,(02)23117722分機2613;2629,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,19990000,宏碁雲架構服務股份有限公司,115臺北市南港區南港路三段9號14樓,
award_20241202.xml,2024/12/16,2024/12/31,2024/12/31,2025/01/21,11314002490,經濟部「114年共構資料中心網路與資訊平台營運管理服務案」,經濟部,100臺北市中正區福州街15號,陳偉瑄,(02)23212200分機8951,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,16180000,台灣艾維登股份有限公司 (Eviden(Taiwan) Ltd.),105臺北市松山區民生東路3段100號5樓,
