SourceFile,RangeStartDate,RangeEndDate,AwardDate,AwardNoticeDate,TenderCaseNo,TenderName,TenderOrgName,TenderOrgAddr,ContactPerson,TenderTel,ProcurementType,ProcurementAttr,TenderAwardWay,TenderAwardPrice,BidderSuppName,BidderSuppAddr,NotObtainSuppName
award_20230902.xml,2023/09/16,2023/09/30,2023/09/19,2023/09/20,112-4-1136,112年租用郵政E大學網際網路服務固接專線電路5年,中華郵政股份有限公司,106臺北市大安區金山南路2段55號,吳婉妤,(02)23921310分機2385,公開招標,財物類,最低標,2376000,台灣固網股份有限公司,106臺北市大安區敦化南路1段111號4樓,中華電信股份有限公司企業客戶分公司
award_20230902.xml,2023/09/16,2023/09/30,2023/09/26,2023/09/27,113TC006-2E,網路設備汰換與擴充一批,臺北榮民總醫院,112臺北市北投區石牌路2段201號,賴秀玫,(02)28757792分機,公開招標,財物類,最低標,14047694,永磐科技股份有限公司,114臺北市內湖區瑞光路478巷18弄20號3樓,
award_20230902.xml,2023/09/16,2023/09/30,2023/09/27,2023/10/03,2A12T220015,車載號誌2.4GHz乙太網路展頻無線電單元採購,桃園大眾捷運股份有限公司,337桃園市大園區領航北路四段251號行政大樓,呂尚宇,(03)2838888分機82233,公開取得報價單或企劃書,財物類,最低標,1239000,鑫盛達貿易有限公司,420臺中市豐原區保康路80巷23號,慎昌貿易有限公司
award_20230902.xml,2023/09/16,2023/09/30,2023/09/22,2023/09/23,1120914,國有公用財產管理系統網路版營運服務案,財政部國有財產署,106臺北市大安區光復南路116巷18號,蘇素青,(02)27718121分機2423,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,8700000,關貿網路股份有限公司,115臺北市南港區三重路19之13號6樓,
award_20230902.xml,2023/09/16,2023/09/30,2023/09/27,2023/09/28,112-4-1152,網際網路金融交易跨行支付平臺系統應用軟體增修暨維護服務,中華郵政股份有限公司,106臺北市大安區金山南路2段55號,張嘉純,(02)23921310分機2367,限制性招標(未經公開評選或公開徵求),勞務類,最低標,14304000,網際威信股份有限公司,114臺北市內湖區港墘路200號7樓,
award_20231002.xml,2023/10/16,2023/10/31,2023/10/24,2023/11/02,1120912A,112-113年「國家文化記憶庫及數位博物館應用計畫之資料儲存設備、儲存區域網路交換器及伺服器零組件採購案」,文化部,242新北市新莊區中平路439號南棟13樓,張志誠,(02)85126674分機,公開招標,財物類,最低標,20800000,展昇資訊股份有限公司,408臺中市南屯區公益路二段61號4樓之1,
award_20231002.xml,2023/10/16,2023/10/31,2023/10/27,2023/10/31,1120915P0044,臺北市各級學校專科教室無線網路基地臺擴充採購建置案,臺北市政府工務局,110臺北市信義區市府路1號南區3樓,楊立群,(02)27208889分機1144,公開招標,財物類,最有利標,24566760,凌群電腦股份有限公司,108臺北市萬華區峨眉街115號6樓,
award_20231002.xml,2023/10/16,2023/10/31,2023/10/30,2023/11/03,107-4-1058-1,107年租賃支局網路設備(契約變更增帳),中華郵政股份有限公司,106臺北市大安區金山南路2段55號,李盈萱,(02)23921310分機2387,限制性招標(未經公開評選或公開徵求),財物類,最低標,12088017,駿永資訊科技股份有限公司,100臺北市中正區北平東路30號5樓,
award_20231002.xml,2023/10/16,2023/10/31,2023/10/27,2023/11/03,112057,113、114年中華郵政臨櫃代收、郵政儲金帳戶約定扣款、語音、網路即時轉帳繳納各項公路監理資費,交通部公路局,108臺北市萬華區東園街65號,規格說明楊覲嘉分機2411; 黃千惠,(02)23070123分機5504,限制性招標(未經公開評選或公開徵求),勞務類,最低標,34961110,中華郵政股份有限公司,106臺北市大安區永康里金山南路2段55號,
award_20231002.xml,2023/10/16,2023/10/31,2023/10/30,2023/11/01,202310130778,2023臺中國際花毯節網路媒體行銷,臺中市政府新聞局,407臺中市西屯區臺灣大道三段99號文心樓8樓,新聞局行銷企劃科　曾鈺君,(04)22289111分機15204,公開取得報價單或企劃書,勞務類,參考最有利標精神,800000,中天電視股份有限公司,114臺北市內湖區民權東路6段25號,宇匯知識科技股份有限公司
award_20231002.xml,2023/10/16,2023/10/31,2023/10/31,2023/11/01,112-2-00092,112年資訊安全管理制度ISMS維運及轉版驗證暨資安治理成熟度導入案,桃園國際機場股份有限公司,337桃園市大園區航站南路9號,羅小姐,(03)2733665分機,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,7976850,勤業眾信聯合會計師事務所,110臺北市信義區松仁路100號20樓,
award_20231101.xml,2023/11/01,2023/11/15,2023/11/06,2023/11/07,112-4-1050,租賃網路監管作業中心平臺及監控服務,中華郵政股份有限公司,106臺北市大安區金山南路2段55號,周樹瑄,(02)23921310分機2309,公開招標,財物類,最有利標,63700000,驊宏資通股份有限公司,100臺北市中正區北平東路30號5樓,
award_20231101.xml,2023/11/01,2023/11/15,2023/11/08,2023/11/09,112-4-1130,租賃郵政物流園區資訊中心網路設備,中華郵政股份有限公司,106臺北市大安區金山南路2段55號,陳盈君,(02)23214311分機2308,限制性招標(未經公開評選或公開徵求),財物類,最低標,67500000,駿永資訊科技股份有限公司,100臺北市中正區北平東路30號5樓,
award_20231102.xml,2023/11/16,2023/11/30,2023/11/21,2023/11/22,C-11301001,資安防護暨資訊設備維護採購案,內政部空中勤務總隊,231新北市新店區北新路3段200號10樓,周彥均,(02)89111100分機706,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,16800000,展昇資訊股份有限公司,408臺中市南屯區公益路二段61號4樓之1,
award_20231201.xml,2023/12/01,2023/12/15,2023/12/05,2023/12/06,112-4-4013,網路威脅調查訓練平台使用授權(含紅藍隊網路攻防演練服務),中華郵政股份有限公司,106臺北市大安區金山南路2段55號,丁鳴芳,(02)23921310分機2386,限制性招標(未經公開評選或公開徵求),財物類,最低標,8287160,豪勉科技股份有限公司,103臺北市大同區承德路1段70號3樓,
award_20231201.xml,2023/12/01,2023/12/15,2023/12/01,2023/12/12,112072511,2023-2024年澳紐地區臺灣觀光網路媒體廣告宣傳案,交通部觀光局,"999其他10 Collyer Quay #06-03, Ocean Financial Center Singapore 049315",翁昌珊,(65)62236546分機,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,5979015,Publisher’s Internationale Pty Ltd,"999其他1203' 83 Mount Street, North Sdyney, NSW 2060",傳晞國際傳媒有限公司
award_20231201.xml,2023/12/01,2023/12/15,2023/12/06,2023/12/13,112-2-00091,113年桃園國際機場無線網路系統維護案,桃園國際機場股份有限公司,337桃園市大園區航站南路9號,吳小姐,(03)2733699分機,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,8790000,遠傳電信股份有限公司系統整合分公司,114臺北市內湖區瑞光路468號5樓,
award_20231201.xml,2023/12/01,2023/12/15,2023/12/07,2023/12/08,L0212P1134R,113年網路系統軟、硬體設備維護案,交通部臺灣鐵路管理局,100臺北市中正區北平西路3號5樓,材料處林先生/企劃處余先生,(02)23815226分機4902/2694,公開招標,勞務類,最低標,16420000,德博科技股份有限公司,220新北市板橋區中山路1段1號13樓之26,殷諾科技股份有限公司
award_20231201.xml,2023/12/01,2023/12/15,2023/12/15,2023/12/20,112-4-1048,網路郵寄便系統(EZPost)及i郵箱中臺增修暨維護服務專案,中華郵政股份有限公司,106臺北市大安區金山南路2段55號,丁鳴芳,(02)23921310分機2386,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,9228750,叡揚資訊股份有限公司,104臺北市中山區德惠街9號5樓,
award_20231202.xml,2023/12/16,2023/12/31,2023/12/18,2023/12/25,112DA504,112-114年電腦周邊設備維護與資安網路管理案,環境部化學物質管理署,106臺北市大安區大安路2段132巷35弄1號,洪思綺；潘明輝,(02)23257399分機55423,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,9140000,宏碁雲架構服務股份有限公司,325桃園市龍潭區新和路368巷69號,
award_20231202.xml,2023/12/16,2023/12/31,2023/12/18,2023/12/19,NARL-S-113002,113年資安暨智慧科技研發大樓機電設備維護,財團法人國家實驗研究院,711臺南市歸仁區歸仁十三路一段6號2樓,陳聖鐘,(06)2307060分機2190,公開招標,勞務類,最低標,6850000,正霖空調工程有限公司,745臺南市安定區港口里港口345之21號,泰靜電機興業有限公司
award_20231202.xml,2023/12/16,2023/12/31,2023/12/22,2024/01/02,1130801,資通安全防護暨網路系統維護服務計畫,經濟部產業發展署,106臺北市大安區信義路三段４１–３號,龍郁靜,(02)27541255分機2286,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,12480000,華電聯網股份有限公司,221新北市汐止區新台五路1段108號11樓,台灣基礎開發科技股份有限公司
award_20231202.xml,2023/12/16,2023/12/31,2023/12/25,2023/12/26,110-4-1003-1,網路監管作業服務專案(契約變更),中華郵政股份有限公司,106臺北市大安區金山南路2段55號,李麗萍,(02)23214311分機2305,限制性招標(未經公開評選或公開徵求),勞務類,最低標,14716656,驊宏資通股份有限公司,100臺北市中正區北平東路30號5樓,
award_20231202.xml,2023/12/16,2023/12/31,2023/12/25,2024/01/08,ADI-113111201,國際雲端與先進網路應用推廣計畫,數位發展部數位產業署,100臺北市中正區忠孝西路1段66號20樓,楊宛青,(02)23808211分機,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,13250000,財團法人資訊工業策進會,106臺北市大安區和平東路二段106號1樓,
award_20231202.xml,2023/12/16,2023/12/31,2023/12/26,2023/12/28,113CJY01,113年度資安設備維護暨技術服務委託案,內政部警政署,100臺北市中正區忠孝東路1段7號,簡瑞淵,(02)23962613分機6312,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,29868000,精誠科技整合股份有限公司,114臺北市內湖區瑞光路318號6樓,
award_20231202.xml,2023/12/16,2023/12/31,2023/12/27,2024/01/08,UT-11301,113年度電腦、網路及周邊等設備維護服務案,內政部警政署,100臺北市中正區忠孝東路1段7號,陳郁婷,(02)23219011分機6310,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,49517666,精誠科技整合股份有限公司,114臺北市內湖區瑞光路318號6樓,
award_20231202.xml,2023/12/16,2023/12/31,2023/12/28,2024/01/02,113-0021202-009-2-6,113年彰化縣政府電視暨網路新聞輿情蒐報服務勞務採購案,彰化縣政府,500彰化縣彰化市中山路二段416號,陳冠吟,(04)7531958分機,公開取得報價單或企劃書,勞務類,參考最有利標精神,1358885,潤利艾克曼國際事業有限公司,234新北市永和區光復街2巷16弄16號2樓,
award_20231202.xml,2023/12/16,2023/12/31,2023/12/28,2023/12/29,NARL-S-113003,113年資安暨智慧科技研發大樓環境清潔暨植栽養護,財團法人國家實驗研究院,711臺南市歸仁區歸仁十三路一段6號2樓,陳聖鐘,(06)2307060分機2190,公開招標,勞務類,最低標,4643436,建勝清潔企業社,712臺南市新化區唪口里大新路190號,大棠環境清潔有限公司
award_20231202.xml,2023/12/16,2023/12/31,2023/12/29,2024/01/12,11221102-1,112至114年資料中心基礎設施暨資安維運案第1次契約變更,經濟部產業園區管理局,811高雄市楠梓區加昌路600號,陳品全,(07)3611212分機512,限制性招標(未經公開評選或公開徵求),勞務類,最低標,59375000,駿永資訊科技股份有限公司,100臺北市中正區北平東路30號5樓,
